timestamp,site
2014-02-04 17:19:42,proxy-blu-people.directory.live.com
2014-02-04 17:19:42,g.live.com
2014-02-04 17:19:45,fr.msn.com
2014-02-04 17:19:45,www.bing.com
2014-02-04 17:19:45,windowslive.tt.omtrdc.net
2014-02-04 17:19:45,go.trouter.io
2014-02-04 17:19:47,api.bing.com
2014-02-04 17:19:47,ia.nspmotion.com
2014-02-04 17:19:47,c.fr.msn.com
2014-02-04 17:19:48,www.bing.com
2014-02-04 17:19:48,fr.msn.com
2014-02-04 17:19:49,fr.msn.com
2014-02-04 17:19:50,login.secure.emea.msn.com
2014-02-04 17:19:50,login.live.com
2014-02-04 17:19:50,www.facebook.com
2014-02-04 17:19:50,fr.msn.com
2014-02-04 17:19:51,windowslive.tt.omtrdc.net
2014-02-04 17:20:24,twitter.com
2014-02-04 17:20:53,syndication.twitter.com
2014-02-04 17:20:57,platform.twitter.com
2014-02-04 17:23:40,mail.google.com
2014-02-04 17:23:40,www.gmail.com
2014-02-04 17:23:41,mail.google.com
2014-02-04 17:23:41,accounts.google.com
2014-02-04 17:23:42,accounts.google.com
2014-02-04 17:23:43,apis.google.com
2014-02-04 17:23:43,www.google.com
2014-02-04 17:23:43,mail.google.com
2014-02-04 17:23:44,mail.google.com
2014-02-04 17:23:44,www.google.com
2014-02-04 17:23:46,www.google.com
2014-02-04 17:23:46,mail.google.com
2014-02-04 17:23:47,accounts.youtube.com
2014-02-04 17:24:07,apis.google.com
2014-02-04 17:24:08,accounts.google.ci
2014-02-04 17:24:08,accounts.google.fr
2014-02-04 17:24:13,accounts.google.ci
2014-02-04 17:24:13,accounts.youtube.com
2014-02-04 17:24:14,accounts.google.fr
2014-02-04 17:24:14,accounts.google.com
2014-02-04 17:24:14,mail.google.com
2014-02-04 17:24:14,clients2.google.com
2014-02-04 17:24:14,www.google.com
2014-02-04 17:24:17,plus.google.com
2014-02-04 17:24:18,plus.google.com
2014-02-04 17:24:20,clients2.google.com
2014-02-04 17:24:20,talkgadget.google.com
2014-02-04 17:24:21,mail.google.com
2014-02-04 17:24:21,apis.google.com
2014-02-04 17:24:22,apis.google.com
2014-02-04 17:24:22,plus.google.com
2014-02-04 17:24:25,talkgadget.google.com
2014-02-04 17:24:27,plus.google.com
2014-02-04 17:24:27,mail.google.com
2014-02-04 17:24:28,talkgadget.google.com
2014-02-04 17:24:28,clients6.google.com
2014-02-04 17:24:29,accounts.google.com
2014-02-04 17:24:30,mail.google.com
2014-02-04 17:24:30,apis.google.com
2014-02-04 17:24:31,clients6.google.com
2014-02-04 17:24:33,talkgadget.google.com
2014-02-04 17:24:40,clients6.google.com
2014-02-04 17:24:57,mail.google.com
2014-02-04 17:25:04,clients6.google.com
2014-02-04 17:25:04,plus.google.com
2014-02-04 17:25:04,mail.google.com
2014-02-04 17:25:05,talkgadget.google.com
2014-02-04 17:25:06,talkgadget.google.com
2014-02-04 17:25:07,talkgadget.google.com
2014-02-13 13:37:04,www.google.fr
2014-02-13 13:37:04,www.bing.com
2014-02-13 13:37:04,www.google.com
2014-02-13 13:37:16,www.google.fr
2014-02-13 13:37:17,apis.google.com
2014-02-13 13:37:20,www.google.com
2014-02-13 13:37:31,apis.google.com
2014-02-13 13:37:31,www.google.com
2014-02-13 13:37:31,www.google.fr
2014-02-13 13:39:54,ieonline.microsoft.com
2014-02-13 13:39:54,go.microsoft.com
2014-02-13 14:53:34,www.google.fr
2014-02-13 14:53:39,www.google.fr
2014-02-13 14:53:49,www.google.fr
2014-02-13 14:53:54,clients1.google.fr
2014-02-13 14:53:55,clients1.google.fr
2014-02-13 14:53:55,www.google.fr
2014-02-13 14:54:12,www.google.fr
2014-02-13 14:54:13,www.corps.dufouraubin.com
2014-02-13 14:54:13,www.google.fr
2014-02-13 14:54:26,www.corps.dufouraubin.com
2014-02-13 14:54:26,www.google.fr
2014-02-13 14:54:59,www.google.fr
2014-02-13 14:55:00,www.google.fr
2014-02-13 14:55:00,fdata.over-blog.com
2014-02-13 14:55:00,trukastuss.over-blog.com
2014-02-13 14:55:00,fdata.over-blog.net
2014-02-13 14:55:00,idata.over-blog.com
2014-02-13 14:55:00,a406.idata.over-blog.com
2014-02-13 14:55:00,a142.idata.over-blog.com
2014-02-13 14:55:00,yui.yahooapis.com
2014-02-13 14:55:00,a395.idata.over-blog.com
2014-02-13 14:55:00,www.anonymousdmp.com
2014-02-13 14:55:00,fpdownload2.macromedia.com
2014-02-13 14:55:00,www.audienceinsights.net
2014-02-13 14:55:01,www.eficiens-serving2.com
2014-02-13 14:55:01,www.facebook.com
2014-02-13 14:55:01,fdata.over-blog.net
2014-02-13 14:55:01,trukastuss.over-blog.com
2014-02-13 14:55:02,connect.facebook.net
2014-02-13 14:55:02,static.ak.facebook.com
2014-02-13 14:55:02,www.eficiens-serving2.com
2014-02-13 14:55:02,fdata.over-blog.net
2014-02-13 14:55:02,www.facebook.com
2014-02-13 14:55:02,s-static.ak.facebook.com
2014-02-13 14:55:02,images.orangepublicite.fr
2014-02-13 14:55:03,fdata.over-blog.net
2014-02-13 14:55:03,www.facebook.com
2014-02-13 14:55:03,www.eficiens-serving2.com
2014-02-13 14:55:12,www.ac-grenoble.fr
2014-02-13 14:55:17,www.audienceinsights.net
2014-02-13 14:55:17,premium.hi-mediaserver.com
2014-02-13 14:55:17,www.facebook.com
2014-02-13 14:55:17,fdata.over-blog.net
2014-02-13 14:55:18,s-static.ak.facebook.com
2014-02-13 14:55:18,trukastuss.over-blog.com
2014-02-13 14:55:18,www.audienceinsights.net
2014-02-13 14:55:18,static.ak.facebook.com
2014-02-13 14:55:19,fdata.over-blog.net
2014-02-13 14:55:19,www.audienceinsights.net
2014-02-13 14:55:19,www.facebook.com
2014-02-13 14:55:19,a406.idata.over-blog.com
2014-02-13 14:55:19,a142.idata.over-blog.com
2014-02-13 14:55:19,a395.idata.over-blog.com
2014-02-13 14:55:20,www.audienceinsights.net
2014-02-13 14:55:20,www.google.com
2014-02-13 14:55:20,trukastuss.over-blog.com
2014-02-13 14:55:24,www.ac-lille.fr
2014-02-13 14:55:24,www.google.fr
2014-02-13 14:55:25,www.ac-lille.fr
2014-02-13 14:56:04,www.ac-lille.fr
2014-02-13 14:56:12,www.ac-lille.fr
2014-02-13 14:56:42,www.ac-lille.fr
2014-02-13 14:57:17,office14client.microsoft.com
2014-02-13 14:57:17,office.microsoft.com
2014-02-13 14:57:22,office.microsoft.com
2014-02-13 14:57:23,office.microsoft.com
2014-02-13 14:57:34,office14client.microsoft.com
2014-02-13 14:58:00,www.google.fr
2014-02-13 14:58:00,tata02310.centerblog.net
2014-02-13 14:58:00,ww12.centerblog.net
2014-02-13 14:58:01,ww12.centerblog.net
2014-02-13 14:58:01,f5a9bmz6g6.s.ad6media.fr
2014-02-13 14:58:01,hjyza3n53l.s.ad6media.fr
2014-02-13 14:58:01,tata02310.centerblog.net
2014-02-13 14:58:01,c2.ad6media.fr
2014-02-13 14:58:01,admin.centerblog.net
2014-02-13 14:58:04,ajax.googleapis.com
2014-02-13 14:59:13,hjyza3n53l.s.ad6media.fr
2014-02-13 14:59:13,f5a9bmz6g6.s.ad6media.fr
2014-02-13 14:59:13,7pgom5c1ao.s.ad6media.fr
2014-02-13 14:59:13,admin.centerblog.net
2014-02-13 14:59:13,ww12.centerblog.net
2014-02-13 14:59:13,tata02310.centerblog.net
2014-02-13 14:59:13,ajax.googleapis.com
2014-02-13 14:59:14,www.google.com
2014-02-13 14:59:14,7pgom5c1ao.s.ad6media.fr
2014-02-13 14:59:14,ww12.centerblog.net
2014-02-13 14:59:15,rp.gwallet.com
2014-02-13 14:59:21,www.facebook.com
2014-02-13 14:59:21,um.simpli.fi
2014-02-13 14:59:21,sam.zebestof.com
2014-02-13 14:59:22,rubicon-match.dotomi.com
2014-02-13 14:59:22,dtm.cabelas.com
2014-02-13 14:59:42,pixel2368.everesttech.net
2014-02-13 14:59:43,adventori.com
2014-02-13 14:59:43,dtm.westelm.com
2014-02-13 14:59:43,apnx-match.dotomi.com
2014-02-13 15:00:13,undefined.s.ad6media.fr
2014-02-13 15:00:13,ww12.centerblog.net
2014-02-13 15:00:19,pixel2368.everesttech.net
2014-02-13 15:01:13,ww12.centerblog.net
2014-02-13 15:02:13,ww12.centerblog.net
2014-02-13 15:02:14,nc.darchermedia.com
2014-02-13 15:03:13,ww12.centerblog.net
2014-02-13 15:03:15,um.simpli.fi
2014-02-13 15:04:13,ww12.centerblog.net
2014-02-13 15:05:14,ww12.centerblog.net
2014-02-13 15:05:14,www.rvty.net
2014-02-13 15:06:14,ww12.centerblog.net
2014-02-13 15:07:14,ww12.centerblog.net
2014-02-13 15:08:14,ww12.centerblog.net
2014-02-13 15:09:14,ww12.centerblog.net
2014-02-13 15:10:14,ww12.centerblog.net
2014-02-13 15:11:14,ww12.centerblog.net
2014-02-13 15:12:14,ww12.centerblog.net
2014-02-13 15:13:14,ww12.centerblog.net
2014-02-13 15:13:15,nc.darchermedia.com
2014-02-13 15:14:14,ww12.centerblog.net
2014-02-13 15:15:14,ww12.centerblog.net
2014-02-13 15:16:15,ww12.centerblog.net
2014-02-13 15:16:15,nc.darchermedia.com
2014-02-13 15:17:15,ww12.centerblog.net
2014-02-13 15:18:15,ww12.centerblog.net
2014-02-13 15:19:15,ww12.centerblog.net
2014-02-13 15:20:15,ww12.centerblog.net
2014-02-13 15:21:15,ww12.centerblog.net
2014-02-13 15:21:16,nc.darchermedia.com
2014-02-13 15:22:15,ww12.centerblog.net
2014-02-13 15:22:16,nc.darchermedia.com
2014-02-13 15:23:15,ww12.centerblog.net
2014-02-13 15:23:16,nc.darchermedia.com
2014-02-13 15:23:16,openx2-match.dotomi.com
2014-02-13 15:23:16,dtm.eddiebauer.com
2014-02-13 15:24:15,ww12.centerblog.net
2014-02-13 15:25:16,ww12.centerblog.net
2014-02-13 15:26:16,ww12.centerblog.net
2014-02-17 17:18:49,go.microsoft.com
2014-02-17 17:18:49,windows.microsoft.com
2014-02-17 17:18:50,js.microsoft.com
2014-02-17 17:18:50,res2.windows.microsoft.com
2014-02-17 17:18:50,res1.windows.microsoft.com
2014-02-17 17:18:50,windows.microsoft.com
2014-02-17 17:18:50,ajax.microsoft.com
2014-02-17 17:18:51,res2.windows.microsoft.com
2014-02-17 17:18:52,res1.windows.microsoft.com
2014-02-17 17:18:52,res2.windows.microsoft.com
2014-02-17 17:18:53,windows.microsoft.com
2014-02-17 17:18:53,js.microsoft.com
2014-02-17 17:18:53,res1.windows.microsoft.com
2014-02-17 17:19:25,www.google.fr
2014-02-17 17:19:26,www.google.fr
2014-02-17 17:19:27,apis.google.com
2014-02-17 17:19:29,www.google.com
2014-02-17 17:19:32,www.google.fr
2014-02-17 17:19:36,apis.google.com
2014-02-17 17:19:36,www.google.com
2014-02-17 17:19:36,www.google.fr
2014-02-17 17:20:34,pis.foxitsoftware.com
2014-02-17 17:20:34,ad.foxitsoftware.com
2014-02-17 17:23:27,javadl-esd.sun.com
2014-02-17 18:04:29,www.google.fr
2014-02-17 18:04:31,apis.google.com
2014-02-17 18:04:33,www.google.com
2014-02-17 18:05:18,www.google.fr
2014-02-17 18:05:19,apis.google.com
2014-02-17 18:05:31,apis.google.com
2014-02-17 18:05:35,www.google.com
2014-02-17 18:05:36,www.google.com
2014-02-17 18:05:56,www.google.fr
2014-02-17 18:06:01,www.google.fr
2014-02-17 18:06:49,www.corps.dufouraubin.com
2014-02-17 18:06:49,www.google.fr
2014-02-17 18:06:50,www.corps.dufouraubin.com
2014-02-17 18:09:18,www.google.fr
2014-02-17 18:09:19,apis.google.com
2014-02-17 18:09:19,www.google.fr
2014-02-17 18:09:33,www.corps.dufouraubin.com
2014-02-17 18:09:35,www.google.com
2014-02-17 18:16:02,www.google.fr
2014-02-17 18:16:03,apis.google.com
2014-02-17 18:16:06,www.google.com
2014-02-17 18:17:18,apis.google.com
2014-02-17 18:17:18,www.google.com
2014-02-17 18:17:24,www.analyse-eau.fr
2014-02-17 18:17:24,cache.aquatycia.fr
2014-02-17 18:17:24,apis.google.com
2014-02-17 18:17:24,www.google.fr
2014-02-17 18:17:28,www.google.fr
2014-02-17 18:17:35,cache.aquatycia.fr
2014-02-17 18:17:35,www.analyse-eau.fr
2014-02-17 18:17:36,www.analyse-eau.fr
2014-02-17 18:17:36,cache.aquatycia.fr
2014-02-17 18:17:38,cache.aquatycia.fr
2014-02-17 18:17:38,www.analyse-eau.fr
2014-02-17 18:17:43,www.analyse-eau.fr
2014-02-17 18:17:45,www.aquatycia.fr
2014-02-17 18:17:49,cache.aquatycia.fr
2014-02-17 18:17:49,www.aquatycia.fr
2014-02-17 18:17:49,connect.facebook.net
2014-02-17 18:17:49,platform.twitter.com
2014-02-17 18:17:50,www.facebook.com
2014-02-17 18:17:50,www.aquatycia.fr
2014-02-17 18:17:50,s-static.ak.facebook.com
2014-02-17 18:17:50,www.google.com
2014-02-17 18:17:50,www.google.fr
2014-02-17 18:17:50,platform.twitter.com
2014-02-17 18:17:50,cache.aquatycia.fr
2014-02-17 18:17:50,apis.google.com
2014-02-17 18:17:50,static.ak.facebook.com
2014-02-17 18:18:00,twitter.com
2014-02-17 18:18:01,accounts.google.com
2014-02-17 18:18:04,www.analyse-eau.fr
2014-02-17 18:18:04,twitter.com
2014-02-17 18:18:04,accounts.google.com
2014-02-17 18:18:33,html5shiv.googlecode.com
2014-02-17 18:18:33,www.google.fr
2014-02-17 18:18:34,ajax.googleapis.com
2014-02-17 18:18:34,www.dailymotion.com
2014-02-17 18:19:17,www.dailymotion.com
2014-02-17 18:19:42,html5shiv.googlecode.com
2014-02-17 18:23:50,office14client.microsoft.com
2014-02-17 18:23:51,services.highbeam.com
2014-02-17 18:23:51,rr.office.microsoft.com
2014-02-17 18:23:51,api.bing.com
2014-02-17 18:23:51,office.microsoft.com
2014-02-17 18:23:52,integrate.factiva.com
2014-02-17 18:23:52,www.microsofttranslator.com
2014-02-17 18:23:52,www.worldlingo.com
2014-02-17 18:25:40,www.google.fr
2014-02-17 18:26:10,html5shiv.googlecode.com
2014-02-17 18:26:10,www.google.fr
2014-02-17 18:26:11,www.dailymotion.com
2014-02-17 18:26:26,www.google.fr
2014-02-17 18:26:41,www.irstea.fr
2014-02-17 18:26:41,www.google.fr
2014-02-17 18:26:43,apis.google.com
2014-02-17 18:26:43,www.irstea.fr
2014-02-17 18:26:43,openlayers.org
2014-02-17 18:26:44,apis.google.com
2014-02-17 18:26:44,www.irstea.fr
2014-02-17 18:27:09,accounts.google.com
2014-02-17 18:27:12,apis.google.com
2014-02-17 18:27:12,www.irstea.fr
2014-02-17 18:27:34,www.google.fr
2014-02-17 18:28:11,accounts.google.com
2014-02-17 18:28:31,www.google.com
2014-02-17 18:28:31,apis.google.com
2014-02-17 18:28:31,www.google.fr
2014-02-17 18:28:31,static.pagesjaunes.fr
2014-02-17 18:28:31,www.pagesjaunes.fr
2014-02-17 18:28:31,static2.pagesjaunes.fr
2014-02-17 18:28:31,static4.pagesjaunes.fr
2014-02-17 18:28:31,dlive.pagesjaunes.fr
2014-02-17 18:28:32,dlive.pagesjaunes.fr
2014-02-17 18:28:32,static.pagesjaunes.fr
2014-02-17 18:28:32,www.pagesjaunes.fr
2014-02-17 18:28:32,static2.pagesjaunes.fr
2014-02-17 18:28:32,logc257.at.pagesjaunes.fr
2014-02-17 18:28:35,www.pagesjaunes.fr
2014-02-17 18:28:35,pjo-env.elasticbeanstalk.com
2014-02-17 18:28:39,www.pagesjaunes.fr
2014-02-17 18:28:50,www.pagesjaunes.fr
2014-02-17 18:28:50,static2.pagesjaunes.fr
2014-02-17 18:28:51,static2.pagesjaunes.fr
2014-02-17 18:30:46,www.pagesjaunes.fr
2014-02-17 18:30:46,logc257.at.pagesjaunes.fr
2014-02-17 18:31:04,logc257.at.pagesjaunes.fr
2014-02-17 18:31:04,www.pagesjaunes.fr
2014-02-17 18:31:25,www.pagesjaunes.fr
2014-02-17 18:31:26,www.pagesjaunes.fr
2014-02-17 18:31:30,static.pagesjaunes.fr
2014-02-17 18:31:30,www.pagesjaunes.fr
2014-02-17 18:31:31,static.pagesjaunes.fr
2014-02-17 18:31:31,www.pagesjaunes.fr
2014-02-17 18:31:51,www.google.com
2014-02-17 18:31:51,apis.google.com
2014-02-17 18:31:51,www.google.fr
2014-02-17 18:31:52,www.google.fr
2014-02-17 18:31:52,www.laease.com
2014-02-17 18:31:53,www.laease.com
2014-02-17 18:31:54,www.laease.com
2014-02-17 18:31:55,www.laease.com
2014-02-17 18:32:03,www.laease.com
2014-02-17 18:32:20,www.google.com
2014-02-17 18:32:20,www.google.fr
2014-02-17 18:32:21,di71.shoppingshadow.com
2014-02-17 18:32:21,apis.google.com
2014-02-17 18:32:21,www.google.com
2014-02-17 18:32:21,www.google.fr
2014-02-17 18:32:39,ajax.googleapis.com
2014-02-17 18:32:39,di68.shoppingshadow.com
2014-02-17 18:32:39,www.google.com
2014-02-17 18:32:40,di65.shoppingshadow.com
2014-02-17 18:32:40,di66.shoppingshadow.com
2014-02-17 18:32:41,di66.shoppingshadow.com
2014-02-27 13:53:23,www.google.com
2014-02-27 13:53:24,clients1.google.com
2014-02-27 13:53:24,gtglobal-ocsp.geotrust.com
2014-02-27 13:53:41,gtssl-ocsp.geotrust.com
2014-02-27 13:54:15,safebrowsing-cache.google.com
2014-02-27 13:54:15,safebrowsing.clients.google.com
2014-02-27 13:54:33,www.google.fr
2014-02-27 13:54:34,ocsp.tcs.terena.org
2014-02-27 13:54:34,clients1.google.com
2014-02-27 13:54:34,ocsp.usertrust.com
2014-02-27 13:56:21,apis.google.com
2014-02-27 13:56:21,www.google.com
2014-02-27 13:57:10,sb-ssl.google.com
2014-02-27 13:57:26,www.google.fr
2014-02-27 13:58:34,ocsp.thawte.com
2014-02-27 14:26:04,safebrowsing.clients.google.com
2014-02-27 14:26:04,safebrowsing-cache.google.com
2014-02-27 14:48:05,office14client.microsoft.com
2014-02-27 14:48:05,office.microsoft.com
2014-02-27 14:48:07,office.microsoft.com
2014-02-27 14:48:08,office.microsoft.com
2014-02-27 14:48:09,office.microsoft.com
2014-02-27 14:53:37,clients1.google.com
2014-02-27 14:53:37,gtglobal-ocsp.geotrust.com
2014-02-27 14:53:39,www.google.fr
2014-02-27 14:53:39,fr.msn.com
2014-02-27 14:53:40,www.bing.com
2014-02-27 14:53:42,c.fr.msn.com
2014-02-27 14:53:43,www.mail.live.com
2014-02-27 14:53:43,login.live.com
2014-02-27 14:53:43,g.msn.com
2014-02-27 14:53:43,evsecure-ocsp.verisign.com
2014-02-27 14:53:44,evintl-ocsp.verisign.com
2014-02-27 14:53:45,ocsp.digicert.com
2014-02-27 14:53:45,ocsp.entrust.net
2014-02-27 14:53:45,login.live.com
2014-02-27 14:53:55,windowslive.tt.omtrdc.net
2014-02-27 14:54:05,login.live.com
2014-02-27 14:54:06,evintl-ocsp.verisign.com
2014-02-27 14:54:06,login.live.com
2014-02-27 14:54:09,ocsp.verisign.com
2014-02-27 14:54:19,windowslive.tt.omtrdc.net
2014-02-27 14:54:24,clients1.google.com
2014-02-27 14:54:29,login.live.com
2014-02-27 14:54:30,dub124.mail.live.com
2014-02-27 14:54:30,safebrowsing-cache.google.com
2014-02-27 14:54:30,g.live.com
2014-02-27 14:54:30,safebrowsing.clients.google.com
2014-02-27 14:54:32,fr.msn.com
2014-02-27 14:54:32,c.fr.msn.com
2014-02-27 14:54:33,www.bing.com
2014-02-27 14:54:33,ocsp.godaddy.com
2014-02-27 14:54:33,its.tradelab.fr
2014-02-27 14:54:33,fr.msn.com
2014-02-27 14:54:33,h2.msn.com
2014-02-27 14:54:33,api.bing.com
2014-02-27 14:54:34,gtssl-ocsp.geotrust.com
2014-02-27 14:54:34,g.msn.com
2014-02-27 14:54:34,rapidssl-ocsp.geotrust.com
2014-02-27 14:54:34,platform.twitter.com
2014-02-27 14:54:35,evsecure-ocsp.verisign.com
2014-02-27 14:54:35,www.bing.com
2014-02-27 14:54:35,www.facebook.com
2014-02-27 14:54:36,fr.msn.com
2014-02-27 14:54:36,connect.facebook.net
2014-02-27 14:54:36,static.ak.facebook.com
2014-02-27 14:54:38,s-static.ak.facebook.com
2014-02-27 14:54:38,www.facebook.com
2014-02-27 14:54:38,img1.video.s-msn.com
2014-02-27 14:54:38,windowslive.tt.omtrdc.net
2014-02-27 14:54:38,login.live.com
2014-02-27 14:54:38,its.tradelab.fr
2014-02-27 14:54:39,img1.video.s-msn.com
2014-02-27 14:54:39,hub.video.msn.com
2014-02-27 14:54:40,login.secure.emea.msn.com
2014-02-27 14:54:44,windowslive.tt.omtrdc.net
2014-02-27 14:54:56,g.msn.com
2014-02-27 14:55:06,twitter.com
2014-02-27 14:55:09,mail.live.com
2014-02-27 14:55:09,people.directory.live.com
2014-02-27 14:55:10,dub124.mail.live.com
2014-02-27 14:55:11,dub124.mail.live.com
2014-02-27 14:55:12,h.live.com
2014-02-27 14:55:13,h2.msn.com
2014-02-27 14:55:15,h.live.com
2014-02-27 14:55:15,dub124.afx.ms
2014-02-27 14:55:17,storage.live.com
2014-02-27 14:55:24,dm1files.storage.msn.com
2014-02-27 14:55:26,h.live.com
2014-02-27 14:55:29,cid-12b1ca890d5b02eb.users.storage.live.com
2014-02-27 14:55:30,dub124.mail.live.com
2014-02-27 14:56:04,p.sfx.ms
2014-02-27 14:56:09,js.live.net
2014-02-27 14:56:11,secure.shared.live.com
2014-02-27 14:56:24,go.trouter.io
2014-02-27 14:56:30,pbs.twimg.com
2014-02-27 14:56:32,www.google.com
2014-02-27 14:56:32,www.google.fr
2014-02-27 14:56:33,platform.twitter.com
2014-02-27 14:59:41,www.google.fr
2014-02-27 14:59:41,fr.msn.com
2014-02-27 14:59:41,www.bing.com
2014-02-27 14:59:41,c.fr.msn.com
2014-02-27 14:59:41,api.bing.com
2014-02-27 14:59:42,its.tradelab.fr
2014-02-27 14:59:42,images.orangepublicite.fr
2014-02-27 14:59:42,fr.msn.com
2014-02-27 14:59:42,www.bing.com
2014-02-27 14:59:43,g.msn.com
2014-02-27 14:59:43,img1.video.s-msn.com
2014-02-27 14:59:43,static.ak.facebook.com
2014-02-27 14:59:43,hub.video.msn.com
2014-02-27 14:59:43,img2.video.s-msn.com
2014-02-27 14:59:43,platform.twitter.com
2014-02-27 14:59:43,connect.facebook.net
2014-02-27 14:59:43,fr.msn.com
2014-02-27 14:59:43,its.tradelab.fr
2014-02-27 14:59:43,www.facebook.com
2014-02-27 14:59:43,s-static.ak.facebook.com
2014-02-27 14:59:44,www.mail.live.com
2014-02-27 14:59:44,www.facebook.com
2014-02-27 14:59:44,hub.video.msn.com
2014-02-27 14:59:44,login.live.com
2014-02-27 14:59:45,video.msn.com
2014-02-27 14:59:45,login.live.com
2014-02-27 14:59:46,login.live.com
2014-02-27 14:59:56,login.live.com
2014-02-27 15:00:11,windowslive.tt.omtrdc.net
2014-02-27 15:00:16,twitter.com
2014-02-27 15:00:29,g.msn.com
2014-02-27 15:00:58,mail.live.com
2014-02-27 15:00:58,h.live.com
2014-02-27 15:01:01,people.directory.live.com
2014-02-27 15:01:03,dub124.mail.live.com
2014-02-27 15:01:05,h.live.com
2014-02-27 15:01:07,storage.live.com
2014-02-27 15:02:01,go.trouter.io
2014-02-27 15:02:15,login.live.com
2014-02-27 15:02:16,go.trouter.io
2014-02-27 15:02:16,g.live.com
2014-02-27 15:02:18,h.live.com
2014-02-27 15:02:18,c.fr.msn.com
2014-02-27 15:02:18,www.bing.com
2014-02-27 15:02:18,fr.msn.com
2014-02-27 15:02:19,api.bing.com
2014-02-27 15:02:20,clients1.google.com
2014-02-27 15:02:20,fr.msn.com
2014-02-27 15:02:22,g.msn.com
2014-02-27 15:02:22,platform.twitter.com
2014-02-27 15:02:23,fr.msn.com
2014-02-27 15:02:23,img1.video.s-msn.com
2014-02-27 15:02:23,www.bing.com
2014-02-27 15:02:23,hub.video.msn.com
2014-02-27 15:02:24,windowslive.tt.omtrdc.net
2014-02-27 15:02:24,www.facebook.com
2014-02-27 15:02:24,static.ak.facebook.com
2014-02-27 15:02:24,s-static.ak.facebook.com
2014-02-27 15:02:24,login.live.com
2014-02-27 15:02:25,hub.video.msn.com
2014-02-27 15:02:25,fr.msn.com
2014-02-27 15:02:25,g.msn.com
2014-02-27 15:02:27,www.facebook.com
2014-02-27 15:02:29,windowslive.tt.omtrdc.net
2014-02-27 15:02:34,www.google.com
2014-02-27 15:02:35,www.google.fr
2014-02-27 15:02:51,ocsp.digicert.com
2014-02-27 15:02:53,twitter.com
2014-02-27 15:03:07,dub124.mail.live.com
2014-02-27 15:03:19,ocsp.usertrust.com
2014-02-27 15:03:19,ocsp.tcs.terena.org
2014-02-27 15:03:21,syndication.twitter.com
2014-02-27 15:04:20,login.secure.emea.msn.com
2014-02-27 15:04:51,syndication.twitter.com
2014-02-27 15:06:21,syndication.twitter.com
2014-02-27 15:07:52,syndication.twitter.com
2014-02-27 15:09:21,syndication.twitter.com
2014-02-27 15:10:51,syndication.twitter.com
2014-02-27 15:12:21,syndication.twitter.com
2014-02-27 15:13:51,syndication.twitter.com
2014-02-27 15:26:10,safebrowsing-cache.google.com
2014-02-27 15:26:10,safebrowsing.clients.google.com
2014-03-03 17:37:59,www.google.fr
2014-03-03 17:38:01,www.google.fr
2014-03-03 17:38:02,www.google.fr
2014-03-03 17:38:02,apis.google.com
2014-03-03 17:38:04,www.google.com
2014-03-03 17:38:17,www.google.fr
2014-03-03 17:38:17,apis.google.com
2014-03-03 17:38:17,www.google.com
2014-03-03 18:59:07,www.google.fr
2014-03-03 18:59:08,apis.google.com
2014-03-03 18:59:08,www.google.fr
2014-03-03 18:59:10,www.google.com
2014-03-03 18:59:10,www.google.fr
2014-03-03 18:59:12,www.google.fr
2014-03-03 18:59:12,apis.google.com
2014-03-03 18:59:12,www.google.com
2014-03-03 18:59:14,s-static.ak.facebook.com
2014-03-03 18:59:14,www.facebook.com
2014-03-03 18:59:15,www.facebook.com
2014-03-03 18:59:26,login.live.com
2014-03-03 18:59:28,login.live.com
2014-03-03 18:59:33,twitter.com
2014-03-03 18:59:38,pbs.twimg.com
2014-03-03 18:59:42,twitter.com
2014-03-03 18:59:42,platform.twitter.com
2014-03-03 18:59:42,login.secure.emea.msn.com
2014-03-03 18:59:47,login.live.com
2014-03-03 19:00:15,windowslive.tt.omtrdc.net
2014-03-03 19:00:16,syndication.twitter.com
2014-03-03 19:00:17,login.live.com
2014-03-03 19:00:18,login.live.com
2014-03-03 19:00:24,mail.live.com
2014-03-03 19:00:29,dub124.mail.live.com
2014-03-03 19:00:30,people.directory.live.com
2014-03-03 19:00:31,dub124.mail.live.com
2014-03-03 19:00:32,js.live.net
2014-03-03 19:00:32,cid-12b1ca890d5b02eb.users.storage.live.com
2014-03-03 19:00:33,secure.shared.live.com
2014-03-03 19:00:33,people.directory.live.com
2014-03-03 19:00:33,cid-12b1ca890d5b02eb.users.storage.live.com
2014-03-03 19:00:33,go.trouter.io
2014-03-03 19:00:36,windowslive.tt.omtrdc.net
2014-03-03 19:00:36,dub124.mail.live.com
2014-03-03 19:00:36,storage.live.com
2014-03-03 19:00:36,h.live.com
2014-03-03 19:00:37,secure.shared.live.com
2014-03-03 19:00:37,h.live.com
2014-03-03 19:00:45,dm1files.storage.msn.com
2014-03-03 19:00:48,dub124.mail.live.com
2014-03-03 19:00:48,windowslive.tt.omtrdc.net
2014-03-03 19:00:48,h.live.com
2014-03-03 19:01:01,syndication.twitter.com
2014-03-03 19:01:16,h2.msn.com
2014-03-03 19:01:28,h2.msn.com
2014-03-03 19:01:29,h.live.com
2014-03-03 19:01:35,login.live.com
2014-03-03 19:01:36,login.live.com
2014-03-03 19:01:36,g.msn.com
2014-03-03 19:01:36,h.live.com
